Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,458795,449811,-1.105796,53.941079,12,2,2,1,30/05/2012,4,19:24:00,189,E06000014,3,1036,6,30,3,4,6,5710,0,0,1,1,1,0,0,1,1,E01013358
2.01E+12,457584,454866,-1.123289,53.986643,12,3,2,1,31/05/2012,5,08:40:00,189,E06000014,3,1237,1,40,1,4,3,19,0,0,1,2,2,0,0,2,1,E01013432
2.01E+12,463016,459914,-1.039415,54.031375,12,3,2,2,01/06/2012,6,18:05:00,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013440
2.01E+12,455569,453478,-1.154268,53.97439,12,2,1,1,02/06/2012,7,10:45:00,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,459734,452953,-1.090879,53.969208,12,3,2,1,03/06/2012,1,23:30:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013344
2.01E+12,458111,452256,-1.11575,53.963129,12,3,2,1,06/06/2012,4,14:12:00,189,E06000014,3,1176,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013393
2.01E+12,460530,451794,-1.078975,53.9587,12,3,1,1,01/06/2012,6,15:30:00,189,E06000014,6,7210,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.01E+12,460125,450924,-1.085318,53.950929,12,3,1,1,07/06/2012,5,18:00:00,189,E06000014,3,59,6,30,3,2,6,0,0,0,1,2,2,0,0,1,1,E01013418
2.01E+12,460873,450680,-1.07397,53.948649,12,3,2,1,08/06/2012,6,06:40:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,459147,447759,-1.10083,53.922598,12,3,2,2,06/06/2012,4,17:10:00,189,E06000014,5,296,6,30,8,4,6,0,0,0,1,1,1,0,0,2,2,E01013340
2.01E+12,459060,455429,-1.100673,53.991537,12,3,1,1,08/06/2012,6,15:00:00,189,E06000014,6,3310,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013431
2.01E+12,463534,448856,-1.03381,53.931938,12,3,1,1,09/06/2012,7,04:02:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013378
2.01E+12,457246,448872,-1.129566,53.932814,12,3,2,1,09/06/2012,7,18:10:00,189,E06000014,5,286,6,30,3,4,6,5611,0,0,1,1,1,0,0,1,1,E01013355
2.01E+12,463673,455071,-1.030398,53.987772,12,2,2,1,10/06/2012,1,14:10:00,189,E06000014,3,1036,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013409
2.01E+12,464381,454304,-1.019764,53.980792,12,2,3,1,11/06/2012,2,11:55:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,458023,447708,-1.117953,53.922267,12,3,1,1,14/06/2012,5,06:25:00,189,E06000014,3,1036,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013425
2.01E+12,460356,454012,-1.081188,53.978653,12,3,2,2,15/06/2012,6,07:01:00,189,E06000014,4,1363,6,40,8,4,6,0,0,0,1,2,2,0,0,2,1,E01013431
2.01E+12,459257,451151,-1.098499,53.953069,12,2,1,1,15/06/2012,6,16:08:00,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013417
2.01E+12,461255,454276,-1.06743,53.98092,12,3,2,1,13/06/2012,4,20:00:00,189,E06000014,5,90,6,30,3,4,6,3610,0,0,1,1,1,0,0,1,2,E01013406
2.01E+12,460539,458242,-1.077558,54.016645,12,3,2,1,15/06/2012,6,19:15:00,189,E06000014,5,292,6,20,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013370
2.01E+12,458691,449608,-1.107419,53.939266,12,3,2,1,15/06/2012,6,07:50:00,189,E06000014,3,1036,6,30,3,4,6,5510,0,0,1,2,2,0,0,1,2,E01013357
2.01E+12,453041,454013,-1.192714,53.979463,12,3,2,2,17/06/2012,1,14:32:00,189,E06000014,3,59,6,60,3,4,6,2410,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,459740,455886,-1.090213,53.995565,12,3,3,1,16/06/2012,7,13:10:00,189,E06000014,4,1363,6,60,1,4,3,1237,0,0,1,1,1,0,0,2,2,E01013431
2.01E+12,456565,451249,-1.139497,53.95425,12,2,1,1,20/06/2012,4,15:20:00,189,E06000014,6,5910,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013444
2.01E+12,462513,454797,-1.048143,53.985451,12,3,1,1,21/06/2012,5,22:12:00,189,E06000014,5,415,6,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,E01013409
2.01E+12,461142,454998,-1.069008,53.987422,12,3,1,1,22/06/2012,6,10:20:00,189,E06000014,5,90,6,30,2,4,6,3510,0,0,1,2,2,0,0,1,1,E01013404
2.01E+12,460950,455743,-1.071787,53.994139,12,3,1,1,22/06/2012,6,13:00:00,189,E06000014,5,94,6,30,3,4,6,3410,0,0,1,2,2,0,0,1,1,E01013410
2.01E+12,462198,450757,-1.053769,53.949183,12,3,2,1,22/06/2012,6,12:37:00,189,E06000014,5,409,6,30,3,4,6,0,0,0,1,2,2,0,0,2,1,E01013378
2.01E+12,456727,453929,-1.136531,53.978317,12,3,1,1,22/06/2012,6,14:30:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,5,0,0,1,1,E01013422
2.01E+12,456011,447785,-1.148573,53.92318,12,3,2,3,22/06/2012,6,14:35:00,189,E06000014,3,1237,6,60,9,4,3,1237,0,0,1,2,2,0,0,2,1,E01013421
2.01E+12,458670,452219,-1.107237,53.962733,12,3,2,1,18/06/2012,2,17:10:00,189,E06000014,6,2910,6,30,3,4,5,405,0,0,1,1,1,0,0,1,2,E01013391
2.01E+12,462809,444378,-1.045769,53.891783,12,3,4,2,22/06/2012,6,16:05:00,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013450
2.01E+12,459696,451743,-1.091694,53.958339,12,3,1,1,23/06/2012,7,15:00:00,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013415
2.01E+12,464924,451047,-1.012177,53.951455,12,3,2,1,24/06/2012,1,00:45:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013351
2.01E+12,462612,454799,-1.046633,53.985458,12,3,2,1,22/06/2012,6,15:10:00,189,E06000014,5,415,6,30,1,4,6,0,0,0,1,2,2,0,0,1,1,E01013409
2.01E+12,459984,451264,-1.0874,53.954001,12,3,1,1,26/06/2012,3,08:55:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013415
2.01E+12,459560,452766,-1.093567,53.967548,12,3,3,1,27/06/2012,4,01:10:00,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013344
2.01E+12,466263,457903,-0.990288,54.012897,12,3,4,3,27/06/2012,4,14:45:00,189,E06000014,3,64,6,60,6,4,5,92,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,461551,458226,-1.062119,54.016382,12,2,1,1,27/06/2012,4,22:45:00,189,E06000014,5,92,6,30,3,4,6,1610,0,0,4,1,1,0,0,1,1,E01013375
2.01E+12,458726,451396,-1.106542,53.955331,12,3,2,1,27/06/2012,4,15:20:00,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013391
2.01E+12,459264,450848,-1.098451,53.950345,12,3,2,4,29/06/2012,6,18:48:00,189,E06000014,3,1036,6,30,3,4,6,5710,0,0,1,1,2,0,0,1,1,E01013417
2.01E+12,460794,452041,-1.074903,53.960889,12,3,1,1,01/07/2012,1,02:45:00,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013369
2.01E+12,462575,451564,-1.04786,53.95639,12,3,2,1,30/06/2012,7,14:05:00,189,E06000014,5,408,6,30,3,4,6,7610,0,0,1,2,2,0,0,1,2,E01013401
2.01E+12,457088,455647,-1.130706,53.993717,12,1,1,1,02/07/2012,2,15:50:00,189,E06000014,3,19,6,50,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013430
2.01E+12,457708,451463,-1.122041,53.956047,12,3,2,1,03/07/2012,3,12:46:00,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013441
2.01E+12,460672,451245,-1.07692,53.95375,12,2,1,1,03/07/2012,3,22:50:00,189,E06000014,3,1036,3,30,0,-1,-1,0,0,0,7,1,1,0,0,1,2,E01013364
2.01E+12,458611,452466,-1.108089,53.96496,12,3,2,1,04/07/2012,4,07:10:00,189,E06000014,5,405,6,30,0,-1,-1,0,0,0,1,8,1,0,0,1,2,E01013392
2.01E+12,464640,452381,-1.016222,53.963479,12,3,1,1,06/07/2012,6,08:35:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,5,5,0,0,2,1,E01013419
2.01E+12,461948,451995,-1.057327,53.960339,12,3,2,1,06/07/2012,6,17:00:00,189,E06000014,5,409,6,30,3,4,6,7510,0,0,1,2,2,0,0,1,1,E01013384
2.01E+12,460099,452224,-1.085459,53.962615,12,3,3,2,07/07/2012,7,10:30:00,189,E06000014,3,1036,6,30,9,2,6,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,462090,454896,-1.054573,53.986392,12,3,2,1,07/07/2012,7,10:46:00,189,E06000014,5,415,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013411
2.01E+12,461134,457904,-1.068547,54.013538,12,3,1,1,08/07/2012,1,22:25:00,189,E06000014,6,1610,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013373
2.01E+12,461456,452056,-1.064812,53.960946,12,3,1,1,07/07/2012,7,16:30:00,189,E06000014,6,7510,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013384
2.01E+12,458802,452145,-1.10524,53.962053,12,3,2,1,10/07/2012,3,12:20:00,189,E06000014,5,405,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013390
2.01E+12,460766,451135,-1.07551,53.95275,12,3,1,1,11/07/2012,4,12:21:00,189,E06000014,3,19,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013364
2.01E+12,459906,453625,-1.088125,53.975227,12,3,2,1,11/07/2012,4,11:30:00,189,E06000014,6,3110,6,30,0,-1,-1,0,0,0,1,5,2,0,0,1,1,E01013347
2.01E+12,457867,451480,-1.119615,53.956182,12,3,2,1,12/07/2012,5,08:27:00,189,E06000014,4,1224,6,30,3,4,6,2810,0,0,1,1,1,0,0,1,1,E01013396
2.01E+12,461797,455610,-1.058896,53.992844,12,3,1,1,12/07/2012,5,15:32:00,189,E06000014,5,414,6,30,0,-1,-1,0,0,0,1,1,1,4,0,1,1,E01013409
2.01E+12,459789,451835,-1.090259,53.959155,12,3,2,1,09/07/2012,2,12:25:00,189,E06000014,3,1036,2,30,7,2,5,405,0,4,1,1,1,0,0,1,2,E01013415
2.01E+12,460844,451544,-1.07424,53.956417,12,3,2,1,13/07/2012,6,19:00:00,189,E06000014,6,7210,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013367
2.01E+12,454582,447049,-1.170462,53.916717,12,3,1,3,15/07/2012,1,21:49:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013421
2.01E+12,458929,450103,-1.103698,53.943688,12,3,2,1,18/07/2012,4,14:00:00,189,E06000014,3,1036,6,30,3,4,6,5710,0,0,1,1,1,0,0,1,1,E01013412
2.01E+12,457686,450232,-1.122609,53.944987,12,3,2,1,18/07/2012,4,19:55:00,189,E06000014,5,413,6,30,1,4,6,5610,0,0,1,1,1,0,0,1,1,E01013443
2.01E+12,461848,452479,-1.058752,53.9647,12,3,2,1,19/07/2012,5,15:45:00,189,E06000014,5,408,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013380
2.01E+12,460518,451409,-1.079234,53.955242,12,3,2,3,19/07/2012,5,23:36:00,189,E06000014,6,0,1,30,1,4,6,0,0,0,6,1,1,0,0,1,1,E01013367
2.01E+12,460252,452611,-1.083051,53.966075,12,3,1,1,20/07/2012,6,17:20:00,189,E06000014,4,1363,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,459724,455957,-1.090443,53.996205,12,3,2,1,22/07/2012,1,20:40:00,189,E06000014,3,1237,1,60,1,4,4,1363,0,0,1,1,1,0,0,2,1,E01013431
2.01E+12,461183,451088,-1.069166,53.952279,12,3,2,1,23/07/2012,2,10:06:00,189,E06000014,5,295,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,460011,451638,-1.086915,53.957359,12,3,2,1,24/07/2012,3,16:45:00,189,E06000014,6,7110,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01013415
2.01E+12,460361,452826,-1.081347,53.967994,12,3,2,1,25/07/2012,4,13:30:00,189,E06000014,4,1363,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01013366
2.01E+12,460144,450882,-1.085037,53.950549,12,2,3,1,27/07/2012,6,23:11:00,189,E06000014,5,289,6,30,3,4,6,4810,0,0,4,1,1,0,0,1,1,E01013418
2.01E+12,460521,451323,-1.079206,53.954468,12,3,2,1,30/07/2012,2,12:55:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013364
2.01E+12,458474,452488,-1.110173,53.965173,12,3,1,1,24/07/2012,3,12:24:00,189,E06000014,3,19,6,40,3,2,6,2110,0,4,1,1,1,0,0,1,2,E01013392
2.01E+12,460272,451668,-1.082932,53.957598,12,3,1,1,28/07/2012,7,21:30:00,189,E06000014,4,1227,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01013366
2.01E+12,459380,458411,-1.095211,54.018298,12,3,2,4,31/07/2012,3,20:12:00,189,E06000014,5,92,6,30,8,4,6,0,0,0,1,2,2,0,0,1,2,E01013377
2.01E+12,460831,457564,-1.073238,54.010518,12,3,2,1,01/08/2012,4,08:10:00,189,E06000014,5,94,6,30,6,4,6,0,0,0,1,1,2,0,0,1,2,E01013374
2.01E+12,460874,450685,-1.073954,53.948693,12,3,2,1,01/08/2012,4,11:40:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,460892,455483,-1.072723,53.99181,12,3,1,1,03/08/2012,6,23:30:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013410
2.01E+12,461247,451086,-1.068191,53.952253,12,3,2,1,03/08/2012,6,18:30:00,189,E06000014,5,295,6,30,3,4,6,7810,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,460432,451724,-1.080483,53.958082,12,3,1,1,06/08/2012,2,13:45:00,189,E06000014,6,7210,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013367
2.01E+12,461852,451579,-1.058874,53.956612,12,3,1,1,07/08/2012,3,09:30:00,189,E06000014,5,409,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01013400
2.01E+12,460872,450683,-1.073985,53.948676,12,3,2,1,08/08/2012,4,16:15:00,189,E06000014,3,19,6,30,3,4,3,19,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,458847,455572,-1.103894,53.992846,12,3,4,1,08/08/2012,4,17:10:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,2,2,1,E01013429
2.01E+12,461844,451405,-1.059031,53.955049,12,3,2,1,10/08/2012,6,14:20:00,189,E06000014,5,409,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013400
2.01E+12,457989,452296,-1.117601,53.963502,12,3,2,1,11/08/2012,7,12:00:00,189,E06000014,3,59,6,30,3,4,6,2810,0,0,1,1,1,0,0,1,1,E01013394
2.01E+12,461850,451520,-1.058916,53.956082,12,3,2,1,12/08/2012,1,12:44:00,189,E06000014,5,409,6,30,9,4,6,7610,0,0,1,1,1,0,0,1,1,E01013399
2.01E+12,466098,457779,-0.992833,54.011804,12,3,3,1,12/08/2012,1,13:38:00,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,461879,456193,-1.057527,53.998073,12,3,2,1,10/08/2012,6,07:45:00,189,E06000014,5,90,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013407
2.01E+12,458199,454569,-1.113968,53.983906,12,3,2,1,15/08/2012,4,14:30:00,189,E06000014,6,3210,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013433
2.01E+12,461839,451961,-1.058995,53.960046,12,2,1,2,16/08/2012,5,09:57:00,189,E06000014,6,7510,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013384
2.01E+12,460129,451949,-1.085055,53.96014,12,3,2,1,17/08/2012,6,08:50:00,189,E06000014,6,7210,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013366
2.01E+12,464228,451396,-1.022708,53.954678,12,3,2,4,17/08/2012,6,16:30:00,189,E06000014,3,1079,3,40,3,2,6,0,0,5,1,4,2,0,0,2,1,E01013378
2.01E+12,460105,452258,-1.08536,53.962919,12,3,2,1,18/08/2012,7,09:45:00,189,E06000014,3,19,6,30,6,2,3,1036,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,464924,451119,-1.012162,53.952102,12,3,2,3,18/08/2012,7,11:07:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,460376,452722,-1.081139,53.967058,12,3,1,1,18/08/2012,7,22:10:00,189,E06000014,6,3510,6,30,0,-1,-1,0,0,0,6,1,1,0,0,1,1,E01013366
2.01E+12,460907,448234,-1.073939,53.926663,12,3,2,1,20/08/2012,2,08:50:00,189,E06000014,4,1222,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013365
2.01E+12,455884,451472,-1.149833,53.956328,12,3,1,1,21/08/2012,3,08:45:00,189,E06000014,3,1237,1,60,1,4,4,1224,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,461256,451650,-1.067941,53.957321,12,3,3,3,21/08/2012,3,10:00:00,189,E06000014,6,7510,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013367
2.01E+12,459358,453372,-1.096528,53.973017,12,3,1,1,20/08/2012,2,18:10:00,189,E06000014,5,419,6,30,3,4,6,3210,0,0,1,1,1,0,0,1,2,E01013349
2.01E+12,460914,455400,-1.072404,53.991061,12,3,1,1,21/08/2012,3,15:45:00,189,E06000014,5,94,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01013410
2.01E+12,460902,449590,-1.073746,53.93885,12,3,3,2,23/08/2012,5,13:30:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013365
2.01E+12,459957,451640,-1.087737,53.957383,12,3,2,1,22/08/2012,4,16:30:00,189,E06000014,6,7110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013415
2.01E+12,456828,451007,-1.135535,53.952047,12,3,2,1,24/08/2012,6,22:30:00,189,E06000014,5,285,6,30,1,4,5,413,0,0,4,2,2,0,0,1,1,E01013442
2.01E+12,464441,456299,-1.018427,53.998713,12,2,1,1,25/08/2012,7,03:05:00,189,E06000014,6,1410,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013409
2.01E+12,464215,454806,-1.022189,53.985324,12,3,1,2,25/08/2012,7,07:35:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013437
2.01E+12,463154,460818,-1.03712,54.039482,12,3,1,1,26/08/2012,1,02:24:00,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013438
2.01E+12,467479,451456,-0.973161,53.954804,12,3,3,8,26/08/2012,1,11:05:00,189,E06000014,3,1079,6,40,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,464364,454413,-1.02,53.981774,12,3,1,1,26/08/2012,1,22:00:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013437
2.01E+12,456291,448367,-1.144203,53.92838,12,3,3,1,28/08/2012,3,12:07:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,463081,451269,-1.040211,53.953678,12,3,2,1,28/08/2012,3,15:50:00,189,E06000014,3,1079,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013398
2.01E+12,453902,447517,-1.180732,53.920994,12,3,2,1,29/08/2012,4,07:30:00,189,E06000014,5,273,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013421
2.01E+12,460974,452542,-1.07206,53.96537,12,3,2,1,29/08/2012,4,18:20:00,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013383
2.01E+12,460301,451241,-1.082574,53.953757,12,3,2,1,30/08/2012,5,16:40:00,189,E06000014,3,1036,6,30,3,4,6,7110,0,4,1,1,1,0,0,1,1,E01013415
2.01E+12,459904,451848,-1.088504,53.959258,12,3,2,1,30/08/2012,5,16:50:00,189,E06000014,3,1036,6,30,3,4,4,1227,0,8,1,1,1,0,0,1,1,E01013415
2.01E+12,464834,451687,-1.013413,53.957218,12,3,2,1,31/08/2012,6,15:40:00,189,E06000014,3,1079,1,60,1,4,3,64,0,0,1,1,1,0,0,2,2,E01013351
2.01E+12,456227,453294,-1.144271,53.972665,12,3,2,1,30/08/2012,5,17:00:00,189,E06000014,3,59,6,40,1,4,3,1237,0,0,1,1,1,0,0,2,2,E01013422
2.01E+12,461269,452682,-1.067536,53.966593,12,3,2,1,31/08/2012,6,13:10:00,189,E06000014,6,3610,6,30,3,4,3,1036,0,0,1,1,1,0,0,1,2,E01013382
2.01E+12,458629,452455,-1.107817,53.964859,12,3,2,1,02/09/2012,1,14:30:00,189,E06000014,5,405,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013392
2.01E+12,465813,457559,-0.997228,54.009863,12,3,1,2,03/09/2012,2,11:45:00,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,459139,450610,-1.100401,53.94822,12,3,1,1,04/09/2012,3,01:00:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013412
2.01E+12,463854,455311,-1.027588,53.989907,12,2,3,2,04/09/2012,3,11:57:00,189,E06000014,3,1237,6,40,1,2,3,1036,0,0,1,1,1,0,0,2,1,E01013409
2.01E+12,461052,459892,-1.069399,54.031413,12,2,2,1,04/09/2012,3,18:35:00,189,E06000014,6,1810,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013376
2.01E+12,460874,456535,-1.072788,54.001266,12,3,2,2,04/09/2012,3,11:35:00,189,E06000014,3,1237,6,60,1,4,5,94,0,0,1,1,1,0,0,2,2,E01013407
2.01E+12,458353,448358,-1.112805,53.928071,12,3,2,2,06/09/2012,5,17:33:00,189,E06000014,5,296,6,30,3,4,6,0,0,0,1,1,1,4,0,1,1,E01013355
2.01E+12,461141,454936,-1.069035,53.986865,12,3,3,1,08/09/2012,7,12:12:00,189,E06000014,5,90,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013404
2.01E+12,460841,452502,-1.074095,53.965026,12,3,2,1,08/09/2012,7,16:40:00,189,E06000014,5,90,6,30,1,4,3,1036,0,0,1,1,1,0,0,1,1,E01013369
2.01E+12,464931,451160,-1.012047,53.95247,12,2,4,1,09/09/2012,1,11:15:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,459039,450358,-1.101973,53.945967,12,3,3,3,09/09/2012,1,13:47:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013358
2.01E+12,460408,452422,-1.08071,53.964358,12,3,2,1,10/09/2012,2,10:50:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,461026,448304,-1.072113,53.927278,12,3,2,1,07/09/2012,6,17:00:00,189,E06000014,4,1222,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013365
2.01E+12,461107,451073,-1.070327,53.952153,12,3,2,1,08/09/2012,7,23:15:00,189,E06000014,6,7810,6,30,3,4,5,295,0,0,4,1,1,0,0,1,1,E01013364
2.01E+12,455524,447681,-1.156007,53.922297,12,3,1,1,12/09/2012,4,15:40:00,189,E06000014,5,287,6,30,8,4,6,0,0,0,1,2,2,0,0,2,1,E01013421
2.01E+12,466699,458218,-0.983567,54.015672,12,3,3,1,12/09/2012,4,18:00:00,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,459770,450969,-1.090718,53.951374,12,2,3,2,13/09/2012,5,09:26:00,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013416
2.01E+12,461689,452491,-1.061173,53.964827,12,3,2,1,13/09/2012,5,08:10:00,189,E06000014,6,7510,6,30,6,4,6,7510,0,0,1,1,1,0,0,1,1,E01013380
2.01E+12,461231,455189,-1.067612,53.989128,12,3,1,1,13/09/2012,5,15:42:00,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013404
2.01E+12,461506,451333,-1.064195,53.954442,12,3,2,2,14/09/2012,6,18:10:00,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013363
2.01E+12,461023,451823,-1.071457,53.958903,12,3,2,1,13/09/2012,5,08:30:00,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013367
2.01E+12,460011,452340,-1.086777,53.963667,12,3,2,1,17/09/2012,2,08:25:00,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.01E+12,459875,451871,-1.088941,53.959468,12,3,2,1,18/09/2012,3,09:15:00,189,E06000014,3,1036,2,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,E01013415
2.01E+12,457531,454871,-1.124096,53.986694,12,3,2,1,18/09/2012,3,12:50:00,189,E06000014,3,1237,6,60,1,4,3,19,0,0,1,1,1,0,0,2,1,E01013432
2.01E+12,460863,449842,-1.07429,53.941119,12,3,1,1,18/09/2012,3,12:00:00,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013362
2.01E+12,459654,451644,-1.092354,53.957454,12,3,2,1,17/09/2012,2,14:20:00,189,E06000014,3,1036,6,30,9,4,6,0,0,8,1,1,1,0,0,1,1,E01013415
2.01E+12,457674,454802,-1.121929,53.986058,12,2,2,2,19/09/2012,4,08:50:00,189,E06000014,3,19,6,40,3,4,6,3210,0,8,1,1,1,0,0,1,1,E01013432
